serial_date,discount_factor
50733,0.5277259932312189
50734,0.5276537069504976
50735,0.5275814305713283
50738,0.5273646608295707
50739,0.5272924240430484
50740,0.5272201971512989
50741,0.5271479801529663
50742,0.5270757730466957
50745,0.5268592110667065
50746,0.5267870435151357
50747,0.5267148858488537
50748,0.5266427380665066
50749,0.5265706001667404
50752,0.5263542457493917
50753,0.5262821473664143
50754,0.5262100588592513
50755,0.5261379802265499
50756,0.5260659114669576
50759,0.5258497644133119
50760,0.5257777351326337
50761,0.5257057157183045
50762,0.5256337061689728
50763,0.5255617064832873
50766,0.525345766594598
50767,0.5252738063499883
50768,0.5252018559622712
50769,0.5251299154300966
50770,0.5250579847521144
50773,0.5248422518298256
50774,0.524770360555117
50775,0.524698479127854
50776,0.5246266075466873
50777,0.5245547458102684
50780,0.524339219656014
50781,0.5242673972851031
50782,0.524195584752199
50783,0.5241237820559546
50784,0.5240519891950223
50787,0.5238366696106269
50788,0.5237649160774728
50789,0.5236931723728966
50790,0.5236214384955521
50791,0.5235497144440929
50794,0.5233346012315706
50795,0.5232629164701963
50796,0.5231912415279798
50797,0.523119576403576
50798,0.5230479210956401
50801,0.522833014057195
50802,0.5227613980016864
50803,0.5226897917559247
50804,0.5226181953185658
50805,0.5225466086882663
50808,0.5223319076262918
50809,0.5222603602107984
50810,0.5221888225956496
50811,0.5221172947795029
50812,0.522045776761016
50815,0.5218312814780952
50816,0.5217598026368293
50817,0.5216883335865148
50818,0.5216168743258106
50819,0.5215454248533758
50822,0.521331135152281
50823,0.5212597248195179
50824,0.5211883242683222
50825,0.5211169334973539
50826,0.5210455525052736
50829,0.5208314681889659
50830,0.520760126299044
50831,0.5206887941813144
50832,0.5206174718344386
50833,0.5205461592570781
50836,0.5203322801287076
50837,0.5202610066160284
50838,0.5201897428661751
50839,0.520118488877811
50840,0.5200472446495986
50843,0.5198335705125041
50844,0.5197623653115316
50845,0.5196911698640282
50846,0.5196199841686577
50847,0.5195488082240847
50850,0.5193353388817933
50851,0.5192642019270546
50852,0.5191930747164368
50853,0.5191219572486052
50854,0.5190508495222252
50857,0.5188375847784527
50858,0.5187665160045375
50859,0.5186954569654041
50860,0.518624407659719
50861,0.5185533680861488
50864,0.5183403077447986
50865,0.5182693070863595
50866,0.518198316153372
50867,0.5181273349445037
50872,0.5177725747153386
50873,0.5177016518232208
50874,0.5176307386459023
50875,0.5175598351820524
50878,0.5173471830580096
50879,0.5172763184347305
50880,0.5172054635182692
50881,0.517134618307296
50882,0.5170637828004816
50885,0.5168513344916992
50886,0.5167805377882291
50887,0.5167097507822733
50888,0.5166389734725035
50889,0.5165682058575917
50892,0.516355961168724
50893,0.5162852323199655
50894,0.5162145131594269
50895,0.5161438036857808
50896,0.5160731038977008
50899,0.5158610626335896
50900,0.5157904015745077
50901,0.5157197501943601
50902,0.5156491084918208
50903,0.5155784764655643
50906,0.5153666384312381
50907,0.5152960450968603
50908,0.5152254614321399
50909,0.5151548874357524
50910,0.5150843231063736
50913,0.514872688107048
50914,0.5148021624324639
50915,0.5147316464182693
50916,0.5146611400631411
50917,0.5145906433657562
50920,0.5143792112068334
50921,0.5143087531271947
50922,0.5142383046986866
50923,0.5141678659199873
50924,0.5140974367897748
50927,0.5138862072768435
50928,0.5138158167273643
50929,0.5137454358197656
50930,0.5136750645527269
50931,0.5136047029249274
50934,0.5133936758637628
50935,0.5133233527797191
50936,0.5132530393283148
50937,0.5131827355082306
50938,0.5131124413181468
50941,0.51290161651471
50942,0.5128313608314399
50943,0.5127611147715769
50944,0.5126908783338029
50945,0.5126206515167997
50948,0.5124100287772377
50949,0.5123398404301416
50950,0.5122696616972289
50951,0.5121994925771828
50952,0.5121293330686866
50955,0.5119189121993327
50956,0.5118487911238724
50957,0.5117786796533808
50958,0.5117085777865424
50959,0.5116384855220419
50962,0.5114282663294145
50963,0.5113582124611138
50964,0.5112881681885761
50965,0.5112181335104871
50966,0.5111481084255324
50969,0.5109380907163358
50970,0.5108681039907804
50971,0.5107981268517909
50972,0.5107281592980545
50973,0.510658201328258
50976,0.5104483849093813
50977,0.5103784652622186
50978,0.5103085551924338
50979,0.510238654698715
50980,0.5101687637797503
50983,0.509959148458268
50984,0.5098892958252071
50985,0.5098194527603447
50986,0.5097496192623702
50987,0.509679795329973
50990,0.5094703809131443
50991,0.5094005952299561
50992,0.5093308191057956
50993,0.5092610525393536
50994,0.5091912955293211
50997,0.50898208182459
50998,0.5089123630271064
50999,0.5088426537794889
51000,0.5087729540804294
51001,0.5087032639286201
51004,0.5084942507436153
51005,0.5084245987677303
51006,0.5083549563325583
51007,0.5082853234367926
51008,0.5082157000791264
51011,0.508006887221661
51012,0.5079373020033298
51013,0.5078677263165674
51014,0.5077981601600682
51015,0.5077286035325268
51018,0.5075199908105977
51019,0.5074504722858367
51020,0.5073809632835092
51021,0.5073114638023106
51022,0.5072419738409369
51025,0.5070335610627255
51026,0.5069641091676129
51027,0.5068946667858069
51028,0.5068252339160043
51029,0.5067558105569024
51032,0.5065475975307737
51033,0.5064782122014484
51034,0.506408836376312
51035,0.5063394700540622
51036,0.5062701132333975
51039,0.5060620997679002
51040,0.5059927809405628
51041,0.5059234716083048
51042,0.5058541717698256
51043,0.5057848814238247
51046,0.505577067327691
51047,0.5055078149386031
51048,0.5054385720354939
51049,0.5053693386170643
51050,0.5053001146820151
51053,0.5050924997641604
51054,0.5050233137496444
51055,0.5049541372120154
51056,0.5048849701499755
51057,0.5048158125622267
51060,0.5046083966317498
51061,0.5045392769281895
51062,0.504470166692433
51063,0.5044010659231839
51064,0.5043319746191453
51067,0.5041247574853277
51068,0.5040557040291677
51069,0.5039866600317372
51070,0.5039176254917408
51071,0.503848600407883
51074,0.5036415818801895
51075,0.503572594607935
51076,0.5035036167853448
51077,0.5034346484111241
51078,0.5033656894839789
51081,0.5031588693720562
51082,0.5030899482202741
51083,0.5030210365090991
51084,0.5029521342372378
51085,0.5028832414033976
51088,0.5026766195170753
51089,0.5026077644223926
51090,0.5025389187592687
51091,0.5024700825264116
51092,0.5024012557225296
51095,0.5021948318718195
51096,0.5021260427709241
51097,0.5020572630925478
51098,0.5019884928354
51099,0.5019197319981903
51102,0.5017135059932861
51103,0.5016447828229268
51104,0.5015760690660555
51105,0.501507364721383
51106,0.50143866978762
51109,0.5012326414388977
51110,0.5011639841358835
51111,0.501095336237335
51112,0.5010266977419644
51113,0.5009580686484834
51116,0.5007522377665005
51117,0.5006836462677012
51118,0.5006150641643542
51119,0.5005464914551725
51120,0.5004779281388692
51123,0.5002722945343645
51124,0.5002037687767107
51125,0.500135252405504
51126,0.5000667454194587
51127,0.4999982478172894
51131,0.49972435122166586
51132,0.49965590051959885
51133,0.4995874591936981
51134,0.4995190272426794
51137,0.49931378762607437
51138,0.49924539316174377
51139,0.4991770080658762
51140,0.4991086323371884
51141,0.4990402659743972
51144,0.49883522306857553
51145,0.4987668941565437
51146,0.49869857460399575
51147,0.4986302644096495
51148,0.4985619635722233
51151,0.49835711718864867
51152,0.4982888537660873
51153,0.49822059969403926
51154,0.4981523549712236
51155,0.49808411959636
51158,0.4978794695466765
51159,0.4978112715508176
51160,0.49774308289651004
51161,0.49767490358247424
51162,0.4976067336074309
51165,0.49740227970346357
51166,0.49733414707159934
51167,0.49726602377233287
51168,0.4971979098043862
51169,0.4971298051664811
51172,0.4969255472202352
51173,0.4968574798897177
51174,0.4967894218828533
51175,0.4967213731983651
51176,0.4966533338349762
51179,0.4964492716586371
51180,0.49638126956687867
51181,0.4963132767898373
51182,0.496245293326237
51183,0.49617731917480207
51186,0.4959734525807353
51187,0.49590551566520824
51188,0.4958375880554705
51189,0.4957696697502476
51190,0.49570176074826483
51193,0.4954980895490155
51194,0.49543021774725193
51195,0.4953623552423588
51196,0.49529450203306247
51197,0.4952266581180897
51200,0.49502318212638263
51201,0.4949553753759748
51202,0.4948875779135268
51203,0.4948197897377663
51204,0.49475201084742126
51207,0.49454872987616094
51208,0.49448098811476054
51209,0.49441325563241806
51210,0.4943455324278623
51211,0.49427781849982244
51214,0.4940747323620926
51215,0.49400705552741153
51216,0.49393938796289477
51217,0.4938717296672724
51218,0.49380408063927506
51221,0.4936011891483385
51222,0.4935335771781479
51223,0.49346597446923673
51224,0.49339838102033623
51229,0.49306055263160775
51230,0.49299301471614165
51231,0.49292548605181113
51232,0.4928579666373489
51235,0.4926554638805034
51236,0.49258798145284644
51237,0.4925205082687244
51238,0.49245304432687137
51239,0.49238558962602114
51242,0.49218328095683084
51243,0.49211586320733597
51244,0.49204845469251673
51245,0.4919810554111082
51246,0.49191366536184555
51249,0.4917115505942882
51250,0.4916441974609651
51251,0.49157685355346664
51252,0.4915095188705292
51253,0.4914421934108892
51256,0.4912402723591207
51258,0.4911057044179382
51259,0.49103843427155786
51260,0.4909711733396348
51263,0.4907694458179896
51264,0.4907022217312762
51265,0.4906350068527111
51266,0.4905678011810331
51267,0.49050060471498097
51270,0.49029907053797084
51271,0.4902319108818142
51272,0.4901647604249804
51273,0.4900976191662093
51274,0.49003048710424096
51277,0.4898291460865559
51278,0.4897620507992029
51279,0.48969496470235563
51280,0.48962788779475525
51281,0.48956082007514307
51284,0.48935967203165076
51285,0.48929264105140735
51286,0.48922561925286123
